TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated
"GO:0006367", "transcription initiation from RNA polymerase II promoter", 0.30527446435638, 6.17876377785032, 4.25705146254955, 1.74036268949424, -5.15583501203311, 0.972277893929978, 0, null, False
"GO:0006366", "transcription by RNA polymerase II", 1.35677539713947, null, null, 2.38201704257487, -3.86370589411644, 0.971818652360245, 0.74256746, 6367, True
"GO:0035019", "somatic stem cell population maintenance", 0.186556617106676, 3.64660697696546, -5.76371555840239, 1.53147891704226, -7.2786212096289, 0.923941826289711, 0, null, False
"GO:1902895", "positive regulation of pri-miRNA transcription by RNA polymerase II", 0.237435694499406, -5.3049248915797, -1.79581582384874, 1.63346845557959, -5.89934386190471, 0.837280508843554, 0, null, False
"GO:1902894", "negative regulation of pri-miRNA transcription by RNA polymerase II", 0.0961049239640455, null, null, 1.25527250510331, -2.33186218811399, 0.842016352108913, 0.88609493, 1902895, True
"GO:1904837", "beta-catenin-TCF complex assembly", 0.00565323082141444, 0.270550153281801, -0.557604348496958, 0.301029995663981, -2.05465932451817, 0.99787928133567, 0.00307615, null, False
"GO:0042593", "glucose homeostasis", 1.06280739442591, 7.30889501517827, 1.6767144303156, 2.27646180417324, -2.32107890516654, 0.964080988865073, 0.0214976, null, False
"GO:0019221", "cytokine-mediated signaling pathway", 2.00124371078071, -2.00591415663861, 5.75513857528714, 2.55022835305509, -5.15583501203311, 0.819352969998884, 0.03524933, null, False
"GO:0007219", "Notch signaling pathway", 0.587936005427102, null, null, 2.02118929906994, -2.95426352814275, 0.882850828494999, 0.42363459, 19221, True
"GO:0032870", "cellular response to hormone stimulus", 2.69093787099327, null, null, 2.67851837904011, -2.22710688185379, 0.860940618317136, 0.51919865, 19221, True
"GO:0060397", "growth hormone receptor signaling pathway via JAK-STAT", 0.0452258465713155, null, null, 0.954242509439325, -2.22710688185379, 0.851603752121717, 0.53183819, 19221, True
"GO:0070102", "interleukin-6-mediated signaling pathway", 0.0791452314998021, null, null, 1.17609125905568, -2.98588549117184, 0.862629054483321, 0.56210532, 19221, True
"GO:0043434", "response to peptide hormone", 2.04081632653061, null, null, 2.55870857053317, -2.19570997779516, 0.869138075493026, 0.80171651, 19221, True
"GO:0008285", "negative regulation of cell population proliferation", 3.92334219006162, -4.29334640978397, -5.7076418784164, 2.84198480459011, -2.20662322436362, 0.899420855966823, 0.04907766, null, False
"GO:0042127", "regulation of cell population proliferation", 9.24868562383402, -2.0150105168051, 1.05393094131727, 3.21404867941194, -3.01710053832332, 0.943005190753854, 0.06244746, null, False
"GO:0051726", "regulation of cell cycle", 5.60800497484312, 4.57351992238268, 5.95752574917342, 2.99694924849538, -2.1711128258128, 0.947029118003418, 0.06668746, null, False
"GO:0001503", "ossification", 1.49810616767483, 4.26299245545205, 1.73066603419533, 2.42488163663107, -2.45922588427883, 0.946555867818036, 0.12000157, null, False
"GO:0071480", "cellular response to gamma radiation", 0.169596924642433, 2.42169089698516, 4.54691663751143, 1.49136169383427, -2.43375764881268, 0.952909546974905, 0.12806353, null, False
"GO:0045666", "positive regulation of neuron differentiation", 0.514444004748714, -6.29217462333193, 1.32069699228879, 1.96378782734556, -5.66781041026519, 0.851690676555598, 0.14136655, null, False
"GO:0050767", "regulation of neurogenesis", 2.00689694160213, null, null, 2.55144999797288, -4.00825365000737, 0.722231521384442, 0.4951986, 45666, True
"GO:0045648", "positive regulation of erythrocyte differentiation", 0.180903386285262, null, null, 1.51851393987789, -4.18788147616517, 0.870058756121956, 0.50520414, 45666, True
"GO:0045595", "regulation of cell differentiation", 8.37243484651478, null, null, 3.17084820364331, -2.45922588427883, 0.879739472285263, 0.54885585, 45666, True
"GO:0001764", "neuron migration", 0.667081236926904, null, null, 2.07554696139253, -2.21571915848729, 0.853954729735736, 0.55954119, 45666, True
"GO:0030182", "neuron differentiation", 5.57973882073605, null, null, 2.99475694458763, -2.18392995075366, 0.819627949187197, 0.73445301, 45666, True
"GO:0045665", "negative regulation of neuron differentiation", 0.390072926677596, null, null, 1.84509804001426, -2.38775128689906, 0.848390503736032, 0.82828219, 45666, True
"GO:0045747", "positive regulation of Notch signaling pathway", 0.25439538696365, -1.14939562661374, -5.50965051827926, 1.66275783168157, -4.36829115069053, 0.907881098294868, 0.14223398, null, False
"GO:0048469", "cell maturation", 0.85363785403358, 5.61487826975735, -3.76676044836062, 2.18184358794477, -5.47166951374235, 0.884749163103097, 0.14472642, null, False
"GO:0060216", "definitive hemopoiesis", 0.0961049239640455, 6.68987310322363, -1.91738229688739, 1.25527250510331, -3.81660764605094, 0.897476725076057, 0.15600511, null, False
"GO:0035162", "embryonic hemopoiesis", 0.124371078071118, null, null, 1.36172783601759, -3.41134412890755, 0.869576659565617, 0.4883814, 60216, True
"GO:0048568", "embryonic organ development", 2.43654248402962, null, null, 2.63548374681491, -2.22183099863735, 0.843178317620407, 0.52663981, 60216, True
"GO:0001756", "somitogenesis", 0.333540618463452, null, null, 1.77815125038364, -2.19570997779516, 0.859464544216933, 0.58180452, 60216, True
"GO:0030326", "embryonic limb morphogenesis", 0.661428006105489, null, null, 2.07188200730613, -2.13484018932523, 0.867472099712262, 0.62741535, 60216, True
"GO:0009954", "proximal/distal pattern formation", 0.180903386285262, null, null, 1.51851393987789, -2.13484018932523, 0.89473378491023, 0.66064558, 60216, True
"GO:0048485", "sympathetic nervous system development", 0.118717847249703, 4.52666597529947, -1.69329365237711, 1.34242268082221, -2.43375764881268, 0.896867912865923, 0.16273815, null, False
"GO:0048384", "retinoic acid receptor signaling pathway", 0.0961049239640455, 1.00715143297276, 6.97148220631435, 1.25527250510331, -2.18392995075366, 0.91872046316594, 0.17933457, null, False
"GO:0006974", "cellular response to DNA damage stimulus", 4.03075357566849, 0.00863790905620724, 4.86555096916655, 2.85369821177617, -2.16871944829061, 0.925818517827932, 0.18502877, null, False
"GO:0006952", "defense response", 7.77319237944485, null, null, 3.13861843389949, -2.74729060843113, 0.939242193959134, 0.47234421, 6974, True
"GO:0032481", "positive regulation of type I interferon production", 0.327887387642037, -6.29432256231775, -1.62661030079758, 1.77085201164214, -2.76709265246701, 0.873171268152299, 0.22967573, null, False
"GO:0007595", "lactation", 0.248742156142235, 6.3868930077853, -0.754494907590177, 1.65321251377534, -2.17036182517363, 0.869255459895334, 0.23684766, null, False
"GO:0033146", "regulation of intracellular estrogen receptor signaling pathway", 0.20351630957092, -0.0647615645439043, -7.02970812841609, 1.56820172406699, -2.43375764881268, 0.939705596581153, 0.25336332, null, False
"GO:0045444", "fat cell differentiation", 0.570976312962858, 5.31622726768639, -4.82491010922963, 2.00860017176192, -2.20662322436362, 0.894480802909961, 0.27028283, null, False
"GO:0010629", "negative regulation of gene expression", 4.90135112216632, -5.053715101433, -3.81024860717596, 2.93851972517649, -2.04206728915433, 0.835302709603253, 0.28199214, null, False
"GO:0045165", "cell fate commitment", 1.33981570467522, 4.73935373255647, -4.15985893344095, 2.37657695705651, -2.17036182517363, 0.885163630916587, 0.29568317, null, False
"GO:0030154", "cell differentiation", 19.0570410989881, null, null, 3.5278875659527, -4.00870454967331, 0.846466708983565, 0.4430648, 45165, True
"GO:0042493", "response to drug", 2.17084063542314, -3.6391001454058, 4.90302973054324, 2.5854607295085, -2.21571915848729, 0.91966270401112, 0.29593682, null, False
"GO:0030111", "regulation of Wnt signaling pathway", 1.79207417038838, -0.667729550981191, -6.8371799333314, 2.50242711998443, -3.08193691353255, 0.926886436310706, 0.30850252, null, False
"GO:2001237", "negative regulation of extrinsic apoptotic signaling pathway", 0.537056928034372, -2.06000018510744, -6.26433432081955, 1.98227123303957, -2.45922588427883, 0.852237441144508, 0.33342706, null, False
