TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated
"GO:0001228", "DNA-binding transcription activator activity, RNA polymerase II-specific", 2.46797703180212, -5.15447468917007, 2.43758682028059, 2.65127801399814, -148.694683605884, 0.836520135594257, 0, null, False
"GO:0004879", "nuclear receptor activity", 0.287102473498233, null, null, 1.72427586960079, -24.9003168160038, 0.851890866576734, 0.49664097, 1228, True
"GO:0001227", "DNA-binding transcription repressor activity, RNA polymerase II-specific", 1.70605123674912, null, null, 2.49136169383427, -48.3649187187297, 0.842810122640031, 0.6105082, 1228, True
"GO:0001216", "DNA-binding transcription activator activity", 2.50110424028269, null, null, 2.6570558528571, -7.77089097949107, 0.837202710051436, 0.63136752, 1228, True
"GO:0000981", "DNA-binding transcription factor activity, RNA polymerase II-specific", 7.65790636042403, null, null, 3.14238946611884, -278.445321849572, 0.816347307864352, 0.74561129, 1228, True
"GO:0003700", "DNA-binding transcription factor activity", 7.93396643109541, null, null, 3.15775888604686, -155.473836741214, 0.83474466339993, 0.78534639, 1228, True
"GO:0008134", "transcription factor binding", 3.125, -5.25163322540006, -0.703026625985662, 2.75358305889291, -21.6562129772448, 0.986202038916625, 0, null, False
"GO:0070888", "E-box binding", 0.265017667844523, 6.21456747730429, 1.75790082534808, 1.69019608002851, -13.5262518708373, 0.747005243237661, 0.00239943, null, False
"GO:0000978", "RNA polymerase II cis-regulatory region sequence-specific DNA binding", 6.65304770318021, null, null, 3.08134730780413, -273.030451805796, 0.641127218775474, 0.58113747, 70888, True
"GO:0043565", "sequence-specific DNA binding", 9.29770318021201, null, null, 3.22659990520736, -61.2544815317382, 0.689881256742263, 0.67308873, 70888, True
"GO:1990837", "sequence-specific double-stranded DNA binding", 8.7345406360424, null, null, 3.19948091486236, -150.609022024386, 0.643174774986244, 0.83939271, 70888, True
"GO:0000987", "cis-regulatory region sequence-specific DNA binding", 6.76347173144876, null, null, 3.0884904701824, -13.7396611399921, 0.645693662788497, 0.84208537, 70888, True
"GO:0000976", "transcription cis-regulatory region binding", 8.42535335689046, null, null, 3.18383903705642, -55.9239773912513, 0.635605955367474, 0.87975251, 70888, True
"GO:0000977", "RNA polymerase II transcription regulatory region sequence-specific DNA binding", 7.90083922261484, null, null, 3.15594301797184, -40.9061183640554, 0.638526837183327, 0.90341521, 70888, True
"GO:0003682", "chromatin binding", 3.15812720848057, -1.49419730827325, -5.68289508115295, 2.75815462196739, -11.7861275575759, 0.995082199931241, 0.00325851, null, False
"GO:0008270", "zinc ion binding", 4.5881183745583, 1.84954047515664, -6.35136075929933, 2.92012332629072, -7.77089097949107, 0.969447968272695, 0.00344995, null, False
"GO:0046872", "metal ion binding", 23.4871908127208, null, null, 3.62889956442061, -6.11249591596789, 0.967892052182231, 0.47857463, 8270, True
"GO:0071837", "HMG box domain binding", 0.0772968197879859, -1.81400543264879, 0.163952520963728, 1.17609125905568, -4.84343230745917, 0.967399051489021, 0.01179935, null, False
"GO:0070742", "C2H2 zinc finger domain binding", 0.0828180212014134, null, null, 1.20411998265592, -3.20647938888717, 0.967343828740282, 0.44145078, 71837, True
"GO:0008013", "beta-catenin binding", 0.47482332155477, -3.97395759999368, 5.32213961536276, 1.93951925261862, -4.7118944337964, 0.988809172910696, 0.01422902, null, False
"GO:0042826", "histone deacetylase binding", 0.67910777385159, 2.3719553603526, 7.88762556070772, 2.09342168516224, -5.98365537753034, 0.971077339762605, 0.01483102, null, False
"GO:0061629", "RNA polymerase II-specific DNA-binding transcription factor binding", 1.65636042402827, -3.83170754317566, -3.48466237674022, 2.47856649559384, -10.7395584977222, 0.874795189419901, 0.01657868, null, False
"GO:0001223", "transcription coactivator binding", 0.176678445229682, null, null, 1.51851393987789, -3.78343778530437, 0.895774469297306, 0.64323903, 61629, True
"GO:0043425", "bHLH transcription factor binding", 0.149072438162544, null, null, 1.44715803134222, -6.80016286208603, 0.893277838781614, 0.70543911, 61629, True
"GO:0140297", "DNA-binding transcription factor binding", 2.18087455830389, null, null, 2.59769518592551, -5.02231958369493, 0.876369945311402, 0.84719535, 61629, True
"GO:0046982", "protein heterodimerization activity", 1.67844522968198, 4.77899664385335, -5.94175808671556, 2.48429983934679, -4.74691869214977, 0.948968875817527, 0.01660775, null, False
"GO:0042803", "protein homodimerization activity", 3.74337455830389, null, null, 2.8318697742805, -2.10756796707842, 0.947700866100805, 0.7355771, 46982, True
"GO:0046983", "protein dimerization activity", 5.6481890459364, 0.433736120851742, -3.18819581738407, 3.01029995663981, -15.4319382504078, 0.98512854159515, 0.01978667, null, False
"GO:0042802", "identical protein binding", 10.8325971731449, -0.89903863850675, 4.03648556921792, 3.29292029960001, -2.78265212851401, 0.983771973887648, 0.02461304, null, False
"GO:0003707", "steroid hormone receptor activity", 0.132508833922261, -1.35905629968593, 7.43826904140576, 1.39794000867204, -9.97926098589986, 0.971484875447334, 0.03397418, null, False
"GO:0005496", "steroid binding", 0.552120141342756, 6.89237105028831, -2.68175976735703, 2.00432137378264, -6.33162983174481, 0.892419811788176, 0.13288975, null, False
"GO:0031490", "chromatin DNA binding", 0.563162544169611, 7.46194084039562, 0.929773748863281, 2.01283722470517, -6.7397476010013, 0.749420649625646, 0.3080311, null, False
