TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated
"GO:0001228", "DNA-binding transcription activator activity, RNA polymerase II-specific", 2.46797703180212, -4.81868259033866, 6.94952723283502, 2.65127801399814, -63.4350750412454, 0.871378678657593, 0, null, False
"GO:0004879", "nuclear receptor activity", 0.287102473498233, null, null, 1.72427586960079, -11.0353557951072, 0.879609495131043, 0.49664097, 1228, True
"GO:0001227", "DNA-binding transcription repressor activity, RNA polymerase II-specific", 1.70605123674912, null, null, 2.49136169383427, -12.7922012194969, 0.876148252061324, 0.6105082, 1228, True
"GO:0000981", "DNA-binding transcription factor activity, RNA polymerase II-specific", 7.65790636042403, null, null, 3.14238946611884, -103.611197251846, 0.856882932318616, 0.744026, 1228, True
"GO:0003700", "DNA-binding transcription factor activity", 7.93396643109541, null, null, 3.15775888604686, -89.9003834516661, 0.870239988412152, 0.78534639, 1228, True
"GO:0008134", "transcription factor binding", 3.125, -0.671395096773608, -6.66701619639808, 2.75358305889291, -31.7039399092088, 0.983859950572665, 0, null, False
"GO:0070888", "E-box binding", 0.265017667844523, -6.91822286681163, 1.3839064650303, 1.69019608002851, -9.35297865453274, 0.757480499554655, 0.00239943, null, False
"GO:0000978", "RNA polymerase II cis-regulatory region sequence-specific DNA binding", 6.65304770318021, null, null, 3.08134730780413, -99.6198222447505, 0.650614850996265, 0.58113747, 70888, True
"GO:0043565", "sequence-specific DNA binding", 9.29770318021201, null, null, 3.22659990520736, -18.1056046092175, 0.691830629110418, 0.67308873, 70888, True
"GO:0003690", "double-stranded DNA binding", 9.24801236749117, null, null, 3.22427401429426, -2.40897148938705, 0.6920706254002, 0.71969577, 70888, True
"GO:1990837", "sequence-specific double-stranded DNA binding", 8.7345406360424, null, null, 3.19948091486236, -46.1350043829046, 0.650945267017933, 0.83939271, 70888, True
"GO:0000987", "cis-regulatory region sequence-specific DNA binding", 6.76347173144876, null, null, 3.0884904701824, -10.8555963372148, 0.655058569386865, 0.84208537, 70888, True
"GO:0000976", "transcription cis-regulatory region binding", 8.42535335689046, null, null, 3.18383903705642, -37.3903913347232, 0.644647431208566, 0.87975251, 70888, True
"GO:0000977", "RNA polymerase II transcription regulatory region sequence-specific DNA binding", 7.90083922261484, null, null, 3.15594301797184, -15.9876657657057, 0.647680857767608, 0.90341521, 70888, True
